INFO:tensorflow:Using MirroredStrategy with devices ('/job:localhost/replica:0/task:0/device:GPU:0',)
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
Start training...
Start epoch 1 with learning rate 0.0007
/opt/conda/lib/python3.9/site-packages/tensorflow/python/data/ops/dataset_ops.py:374: UserWarning: To make it possible to preserve tf.data options across serialization boundaries, their implementation has moved to be part of the TensorFlow graph. As a consequence, the options value is in general no longer known at graph construction time. Invoking this method in graph mode retains the legacy behavior of the original implementation, but note that the returned value might not reflect the actual value of the options.
  warnings.warn("To make it possible to preserve tf.data options across "
Trained batch 730 batch loss 1.25119662 epoch total loss 1.29217529
Trained batch 731 batch loss 1.29293489 epoch total loss 1.29217625
Trained batch 732 batch loss 1.23768544 epoch total loss 1.29210186
Trained batch 733 batch loss 1.32907724 epoch total loss 1.29215229
Trained batch 734 batch loss 1.31268275 epoch total loss 1.2921803
Trained batch 735 batch loss 1.31719542 epoch total loss 1.29221427
Trained batch 736 batch loss 1.32382572 epoch total loss 1.29225731
Trained batch 737 batch loss 1.37579918 epoch total loss 1.29237068
Trained batch 738 batch loss 1.36928654 epoch total loss 1.29247487
Trained batch 739 batch loss 1.34980536 epoch total loss 1.29255235
Trained batch 740 batch loss 1.29379046 epoch total loss 1.29255402
Trained batch 741 batch loss 1.3428812 epoch total loss 1.29262197
Trained batch 742 batch loss 1.34471917 epoch total loss 1.29269218
Trained batch 743 batch loss 1.37041771 epoch total loss 1.29279685
Trained batch 744 batch loss 1.35207105 epoch total loss 1.29287648
Trained batch 745 batch loss 1.32502365 epoch total loss 1.29291964
Trained batch 746 batch loss 1.30311537 epoch total loss 1.29293323
Trained batch 747 batch loss 1.3474102 epoch total loss 1.29300618
Trained batch 748 batch loss 1.29908299 epoch total loss 1.29301429
Trained batch 749 batch loss 1.26256752 epoch total loss 1.29297364
Trained batch 750 batch loss 1.38680828 epoch total loss 1.29309869
Trained batch 751 batch loss 1.31183755 epoch total loss 1.2931236
Trained batch 752 batch loss 1.16204262 epoch total loss 1.29294932
Trained batch 753 batch loss 1.16439176 epoch total loss 1.29277861
Trained batch 754 batch loss 1.0942111 epoch total loss 1.29251528
Trained batch 755 batch loss 1.21851957 epoch total loss 1.29241729
Trained batch 756 batch loss 1.26020288 epoch total loss 1.29237461
Trained batch 757 batch loss 1.18437088 epoch total loss 1.29223192
Trained batch 758 batch loss 1.07809472 epoch total loss 1.29194951
Trained batch 759 batch loss 1.21571827 epoch total loss 1.29184902
Trained batch 760 batch loss 1.09176302 epoch total loss 1.29158568
Trained batch 761 batch loss 1.16855729 epoch total loss 1.29142416
Trained batch 762 batch loss 1.21966362 epoch total loss 1.29133
Trained batch 763 batch loss 1.18428111 epoch total loss 1.29118967
Trained batch 764 batch loss 1.2102077 epoch total loss 1.29108357
Trained batch 765 batch loss 1.31799877 epoch total loss 1.29111874
Trained batch 766 batch loss 1.24832773 epoch total loss 1.29106295
Trained batch 767 batch loss 1.35344779 epoch total loss 1.29114425
Trained batch 768 batch loss 1.34105635 epoch total loss 1.29120934
Trained batch 769 batch loss 1.39872563 epoch total loss 1.29134917
Trained batch 770 batch loss 1.31866 epoch total loss 1.29138458
Trained batch 771 batch loss 1.2580297 epoch total loss 1.29134142
Trained batch 772 batch loss 1.17588305 epoch total loss 1.29119182
Trained batch 773 batch loss 1.20119095 epoch total loss 1.29107535
Trained batch 774 batch loss 1.34725952 epoch total loss 1.29114795
Trained batch 775 batch loss 1.26268935 epoch total loss 1.29111123
Trained batch 776 batch loss 1.34080112 epoch total loss 1.29117525
Trained batch 777 batch loss 1.38118362 epoch total loss 1.29129112
Trained batch 778 batch loss 1.28874981 epoch total loss 1.2912879
Trained batch 779 batch loss 1.25127614 epoch total loss 1.29123652
Trained batch 780 batch loss 1.32161832 epoch total loss 1.29127538
Trained batch 781 batch loss 1.23768866 epoch total loss 1.29120684
Trained batch 782 batch loss 1.29942548 epoch total loss 1.29121733
Trained batch 783 batch loss 1.29620159 epoch total loss 1.29122365
Trained batch 784 batch loss 1.29808116 epoch total loss 1.29123247
Trained batch 785 batch loss 1.32525194 epoch total loss 1.29127574
Trained batch 786 batch loss 1.39235091 epoch total loss 1.29140437
Trained batch 787 batch loss 1.21881843 epoch total loss 1.2913121
Trained batch 788 batch loss 1.28728199 epoch total loss 1.29130697
Trained batch 789 batch loss 1.18375778 epoch total loss 1.29117072
Trained batch 790 batch loss 1.24283 epoch total loss 1.29110956
Trained batch 791 batch loss 1.23998451 epoch total loss 1.29104495
Trained batch 792 batch loss 1.18362272 epoch total loss 1.29090929
Trained batch 793 batch loss 1.27540827 epoch total loss 1.29088974
Trained batch 794 batch loss 1.35799384 epoch total loss 1.29097426
Trained batch 795 batch loss 1.53694618 epoch total loss 1.29128373
Trained batch 796 batch loss 1.55815625 epoch total loss 1.29161894
Trained batch 797 batch loss 1.41629362 epoch total loss 1.29177535
Trained batch 798 batch loss 1.28540015 epoch total loss 1.29176736
Trained batch 799 batch loss 1.19322348 epoch total loss 1.29164398
Trained batch 800 batch loss 1.0915401 epoch total loss 1.29139388
Trained batch 801 batch loss 1.01269376 epoch total loss 1.2910459
Trained batch 802 batch loss 1.0322088 epoch total loss 1.2907232
Trained batch 803 batch loss 0.985470653 epoch total loss 1.29034305
Trained batch 804 batch loss 1.1850673 epoch total loss 1.29021215
Trained batch 805 batch loss 1.34252894 epoch total loss 1.29027712
Trained batch 806 batch loss 1.28544235 epoch total loss 1.29027104
Trained batch 807 batch loss 1.30221689 epoch total loss 1.29028594
Trained batch 808 batch loss 1.42034233 epoch total loss 1.29044688
Trained batch 809 batch loss 1.2985605 epoch total loss 1.29045689
Trained batch 810 batch loss 1.22136962 epoch total loss 1.29037154
Trained batch 811 batch loss 1.13592637 epoch total loss 1.29018116
Trained batch 812 batch loss 1.11624372 epoch total loss 1.28996694
Trained batch 813 batch loss 1.31848705 epoch total loss 1.29000199
Trained batch 814 batch loss 1.28967488 epoch total loss 1.29000163
Trained batch 815 batch loss 1.32198799 epoch total loss 1.29004085
Trained batch 816 batch loss 1.35326457 epoch total loss 1.29011834
Trained batch 817 batch loss 1.25468922 epoch total loss 1.29007494
Trained batch 818 batch loss 1.346452 epoch total loss 1.29014385
Trained batch 819 batch loss 1.39876676 epoch total loss 1.29027653
Trained batch 820 batch loss 1.41226602 epoch total loss 1.29042518
Trained batch 821 batch loss 1.35261464 epoch total loss 1.290501
Trained batch 822 batch loss 1.42040706 epoch total loss 1.29065907
Trained batch 823 batch loss 1.32001233 epoch total loss 1.29069483
Trained batch 824 batch loss 1.39268196 epoch total loss 1.29081857
Trained batch 825 batch loss 1.31778181 epoch total loss 1.29085124
Trained batch 826 batch loss 1.31150544 epoch total loss 1.29087627
Trained batch 827 batch loss 1.23929811 epoch total loss 1.2908138
Trained batch 828 batch loss 1.27162766 epoch total loss 1.29079068
Trained batch 829 batch loss 1.20850945 epoch total loss 1.29069138
Trained batch 830 batch loss 1.31612182 epoch total loss 1.29072201
Trained batch 831 batch loss 1.28611732 epoch total loss 1.29071653
Trained batch 832 batch loss 1.22971964 epoch total loss 1.29064322
Trained batch 833 batch loss 1.29215527 epoch total loss 1.290645
Trained batch 834 batch loss 1.33697367 epoch total loss 1.29070055
Trained batch 835 batch loss 1.30273557 epoch total loss 1.29071486
Trained batch 836 batch loss 1.39539158 epoch total loss 1.29084015
Trained batch 837 batch loss 1.36609697 epoch total loss 1.29093
Trained batch 838 batch loss 1.42847109 epoch total loss 1.29109418
Trained batch 839 batch loss 1.25028145 epoch total loss 1.29104543
Trained batch 840 batch loss 1.21359134 epoch total loss 1.29095328
Trained batch 841 batch loss 1.16848516 epoch total loss 1.2908076
Trained batch 842 batch loss 1.27167511 epoch total loss 1.29078496
Trained batch 843 batch loss 1.17346907 epoch total loss 1.29064584
Trained batch 844 batch loss 1.1366123 epoch total loss 1.29046333
Trained batch 845 batch loss 1.27519715 epoch total loss 1.29044509
Trained batch 846 batch loss 1.21596336 epoch total loss 1.29035711
Trained batch 847 batch loss 1.2463057 epoch total loss 1.29030514
Trained batch 848 batch loss 1.1586132 epoch total loss 1.29014981
Trained batch 849 batch loss 1.21012032 epoch total loss 1.29005539
Trained batch 850 batch loss 1.21406341 epoch total loss 1.28996611
Trained batch 851 batch loss 1.25556755 epoch total loss 1.28992569
Trained batch 852 batch loss 1.25818384 epoch total loss 1.2898885
Trained batch 853 batch loss 1.36597288 epoch total loss 1.28997767
Trained batch 854 batch loss 1.39319074 epoch total loss 1.29009855
Trained batch 855 batch loss 1.25900245 epoch total loss 1.29006219
Trained batch 856 batch loss 1.2779628 epoch total loss 1.290048
Trained batch 857 batch loss 1.275123 epoch total loss 1.29003072
Trained batch 858 batch loss 1.08896661 epoch total loss 1.28979635
Trained batch 859 batch loss 1.21488953 epoch total loss 1.28970909
Trained batch 860 batch loss 1.23642421 epoch total loss 1.2896471
Trained batch 861 batch loss 1.32412362 epoch total loss 1.28968716
Trained batch 862 batch loss 1.338866 epoch total loss 1.28974426
Trained batch 863 batch loss 1.27676082 epoch total loss 1.28972912
Trained batch 864 batch loss 1.20073187 epoch total loss 1.28962612
Trained batch 865 batch loss 1.24027443 epoch total loss 1.28956902
Trained batch 866 batch loss 1.33321071 epoch total loss 1.28961945
Trained batch 867 batch loss 1.0557183 epoch total loss 1.28934956
Trained batch 868 batch loss 1.27400076 epoch total loss 1.28933191
Trained batch 869 batch loss 1.39890933 epoch total loss 1.28945804
Trained batch 870 batch loss 1.37695324 epoch total loss 1.28955865
Trained batch 871 batch loss 1.1257025 epoch total loss 1.28937054
Trained batch 872 batch loss 1.18700469 epoch total loss 1.28925312
Trained batch 873 batch loss 1.18261361 epoch total loss 1.28913105
Trained batch 874 batch loss 1.2578907 epoch total loss 1.28909528
Trained batch 875 batch loss 1.25413537 epoch total loss 1.28905535
Trained batch 876 batch loss 1.26880503 epoch total loss 1.28903222
Trained batch 877 batch loss 1.29301929 epoch total loss 1.28903675
Trained batch 878 batch loss 1.19800472 epoch total loss 1.28893304
Trained batch 879 batch loss 1.33540893 epoch total loss 1.28898597
Trained batch 880 batch loss 1.38175273 epoch total loss 1.28909135
Trained batch 881 batch loss 1.37085927 epoch total loss 1.28918421
Trained batch 882 batch loss 1.59715903 epoch total loss 1.28953338
Trained batch 883 batch loss 1.4782058 epoch total loss 1.289747
Trained batch 884 batch loss 1.32138371 epoch total loss 1.28978276
Trained batch 885 batch loss 1.0715996 epoch total loss 1.28953636
Trained batch 886 batch loss 1.37783754 epoch total loss 1.2896359
Trained batch 887 batch loss 1.40944934 epoch total loss 1.28977096
Trained batch 888 batch loss 1.513255 epoch total loss 1.29002273
Trained batch 889 batch loss 1.38683653 epoch total loss 1.29013157
Trained batch 890 batch loss 1.25638318 epoch total loss 1.29009366
Trained batch 891 batch loss 1.35827696 epoch total loss 1.29017019
Trained batch 892 batch loss 1.18821979 epoch total loss 1.29005587
Trained batch 893 batch loss 1.21464229 epoch total loss 1.28997135
Trained batch 894 batch loss 1.12764168 epoch total loss 1.28978992
Trained batch 895 batch loss 1.17338848 epoch total loss 1.28965974
Trained batch 896 batch loss 1.25146079 epoch total loss 1.28961718
Trained batch 897 batch loss 1.09519374 epoch total loss 1.28940046
Trained batch 898 batch loss 1.19191658 epoch total loss 1.28929186
Trained batch 899 batch loss 1.24431384 epoch total loss 1.28924179
Trained batch 900 batch loss 1.21534348 epoch total loss 1.28915966
Trained batch 901 batch loss 1.15189922 epoch total loss 1.28900719
Trained batch 902 batch loss 1.24905574 epoch total loss 1.28896284
Trained batch 903 batch loss 1.24205863 epoch total loss 1.28891098
Trained batch 904 batch loss 1.3439784 epoch total loss 1.2889719
Trained batch 905 batch loss 1.38667393 epoch total loss 1.2890799
Trained batch 906 batch loss 1.30076742 epoch total loss 1.28909278
Trained batch 907 batch loss 1.33332169 epoch total loss 1.28914165
Trained batch 908 batch loss 1.24753571 epoch total loss 1.28909588
Trained batch 909 batch loss 1.23350692 epoch total loss 1.28903472
Trained batch 910 batch loss 1.27240062 epoch total loss 1.28901649
Trained batch 911 batch loss 1.46385598 epoch total loss 1.28920841
Trained batch 912 batch loss 1.38987827 epoch total loss 1.2893188
Trained batch 913 batch loss 1.30718338 epoch total loss 1.28933835
Trained batch 914 batch loss 1.27927494 epoch total loss 1.28932738
Trained batch 915 batch loss 1.50817347 epoch total loss 1.28956652
Trained batch 916 batch loss 1.3513521 epoch total loss 1.28963399
Trained batch 917 batch loss 1.2682879 epoch total loss 1.28961074
Trained batch 918 batch loss 1.23749304 epoch total loss 1.289554
Trained batch 919 batch loss 1.17677486 epoch total loss 1.28943121
Trained batch 920 batch loss 1.29352772 epoch total loss 1.28943574
Trained batch 921 batch loss 1.3771137 epoch total loss 1.28953087
Trained batch 922 batch loss 1.33453763 epoch total loss 1.28957975
Trained batch 923 batch loss 1.3619442 epoch total loss 1.28965819
Trained batch 924 batch loss 1.3304255 epoch total loss 1.2897023
Trained batch 925 batch loss 1.28714705 epoch total loss 1.28969955
Trained batch 926 batch loss 1.41317725 epoch total loss 1.28983283
Trained batch 927 batch loss 1.26613569 epoch total loss 1.28980732
Trained batch 928 batch loss 1.17816091 epoch total loss 1.28968692
Trained batch 929 batch loss 1.25480568 epoch total loss 1.28964937
Trained batch 930 batch loss 1.16956234 epoch total loss 1.28952014
Trained batch 931 batch loss 1.28595471 epoch total loss 1.28951645
Trained batch 932 batch loss 1.30369663 epoch total loss 1.28953171
Trained batch 933 batch loss 1.31881559 epoch total loss 1.28956306
Trained batch 934 batch loss 1.32529163 epoch total loss 1.28960133
Trained batch 935 batch loss 1.28005886 epoch total loss 1.28959107
Trained batch 936 batch loss 1.25574565 epoch total loss 1.28955495
Trained batch 937 batch loss 1.3117373 epoch total loss 1.28957868
Trained batch 938 batch loss 1.44415259 epoch total loss 1.28974342
Trained batch 939 batch loss 1.19512463 epoch total loss 1.28964257
Trained batch 940 batch loss 1.39161992 epoch total loss 1.28975105
Trained batch 941 batch loss 1.43558276 epoch total loss 1.28990602
Trained batch 942 batch loss 1.34460163 epoch total loss 1.28996408
Trained batch 943 batch loss 1.31985235 epoch total loss 1.28999567
Trained batch 944 batch loss 1.21508515 epoch total loss 1.2899164
Trained batch 945 batch loss 1.24238861 epoch total loss 1.28986609
Trained batch 946 batch loss 1.20465577 epoch total loss 1.28977609
Trained batch 947 batch loss 1.28640294 epoch total loss 1.28977251
Trained batch 948 batch loss 1.31746507 epoch total loss 1.28980172
Trained batch 949 batch loss 1.2699604 epoch total loss 1.28978086
Trained batch 950 batch loss 1.26283407 epoch total loss 1.28975248
Trained batch 951 batch loss 1.23520863 epoch total loss 1.28969514
Trained batch 952 batch loss 1.23651314 epoch total loss 1.28963935
Trained batch 953 batch loss 1.19841909 epoch total loss 1.28954363
Trained batch 954 batch loss 1.25415206 epoch total loss 1.28950655
Trained batch 955 batch loss 1.30945849 epoch total loss 1.28952742
Trained batch 956 batch loss 1.17081666 epoch total loss 1.2894032
Trained batch 957 batch loss 1.34369397 epoch total loss 1.28946
Trained batch 958 batch loss 1.42212677 epoch total loss 1.28959846
Trained batch 959 batch loss 1.31437063 epoch total loss 1.28962421
Trained batch 960 batch loss 1.1651845 epoch total loss 1.28949463
Trained batch 961 batch loss 1.18206382 epoch total loss 1.2893827
Trained batch 962 batch loss 1.15023553 epoch total loss 1.2892381
Trained batch 963 batch loss 1.21883476 epoch total loss 1.28916502
Trained batch 964 batch loss 1.23669231 epoch total loss 1.28911066
Trained batch 965 batch loss 1.28644562 epoch total loss 1.28910792
Trained batch 966 batch loss 1.27725148 epoch total loss 1.28909564
Trained batch 967 batch loss 1.1406436 epoch total loss 1.2889421
Trained batch 968 batch loss 1.17529202 epoch total loss 1.28882468
Trained batch 969 batch loss 1.30275846 epoch total loss 1.28883898
Trained batch 970 batch loss 1.46674192 epoch total loss 1.28902245
Trained batch 971 batch loss 1.23753154 epoch total loss 1.28896952
Trained batch 972 batch loss 1.27977037 epoch total loss 1.28896
Trained batch 973 batch loss 1.08994699 epoch total loss 1.28875554
Trained batch 974 batch loss 0.986303449 epoch total loss 1.288445
Trained batch 975 batch loss 1.0202291 epoch total loss 1.28817
Trained batch 976 batch loss 1.17380238 epoch total loss 1.2880528
Trained batch 977 batch loss 1.20659733 epoch total loss 1.28796935
Trained batch 978 batch loss 1.33741558 epoch total loss 1.2880199
Trained batch 979 batch loss 1.12094951 epoch total loss 1.28784931
Trained batch 980 batch loss 1.05237329 epoch total loss 1.28760898
Trained batch 981 batch loss 1.08859098 epoch total loss 1.28740621
Trained batch 982 batch loss 1.24006486 epoch total loss 1.28735805
Trained batch 983 batch loss 1.15663469 epoch total loss 1.28722501
Trained batch 984 batch loss 1.16483104 epoch total loss 1.28710055
Trained batch 985 batch loss 1.22462559 epoch total loss 1.28703713
Trained batch 986 batch loss 1.29939508 epoch total loss 1.28704965
Trained batch 987 batch loss 1.31979764 epoch total loss 1.28708291
Trained batch 988 batch loss 1.32197642 epoch total loss 1.28711832
Trained batch 989 batch loss 1.34683251 epoch total loss 1.28717864
Trained batch 990 batch loss 1.25461686 epoch total loss 1.28714573
Trained batch 991 batch loss 1.25292468 epoch total loss 1.28711116
Trained batch 992 batch loss 1.27328598 epoch total loss 1.28709733
Trained batch 993 batch loss 1.29765952 epoch total loss 1.28710794
Trained batch 994 batch loss 1.4100827 epoch total loss 1.28723156
Trained batch 995 batch loss 1.30845201 epoch total loss 1.2872529
Trained batch 996 batch loss 1.2959913 epoch total loss 1.28726172
Trained batch 997 batch loss 1.18701959 epoch total loss 1.28716111
Trained batch 998 batch loss 1.2237432 epoch total loss 1.28709757
Trained batch 999 batch loss 1.23161292 epoch total loss 1.28704202
Trained batch 1000 batch loss 1.33251667 epoch total loss 1.28708756
Trained batch 1001 batch loss 1.32300091 epoch total loss 1.28712344
Trained batch 1002 batch loss 1.20338094 epoch total loss 1.28703976
Trained batch 1003 batch loss 1.3262167 epoch total loss 1.28707886
Trained batch 1004 batch loss 1.2216574 epoch total loss 1.28701365
Trained batch 1005 batch loss 1.15051925 epoch total loss 1.28687787
Trained batch 1006 batch loss 1.26675797 epoch total loss 1.28685784
Trained batch 1007 batch loss 1.23801 epoch total loss 1.28680933
Trained batch 1008 batch loss 1.21747291 epoch total loss 1.28674066
Trained batch 1009 batch loss 1.27348888 epoch total loss 1.28672743
Trained batch 1010 batch loss 1.24497449 epoch total loss 1.28668606
Trained batch 1011 batch loss 1.21266413 epoch total loss 1.28661287
Trained batch 1012 batch loss 1.1650641 epoch total loss 1.28649271
Trained batch 1013 batch loss 1.16656852 epoch total loss 1.28637445
Trained batch 1014 batch loss 1.2700882 epoch total loss 1.28635836
Trained batch 1015 batch loss 1.22556615 epoch total loss 1.28629851
Trained batch 1016 batch loss 1.2914921 epoch total loss 1.28630364
Trained batch 1017 batch loss 1.18898797 epoch total loss 1.28620791
Trained batch 1018 batch loss 1.23951495 epoch total loss 1.28616202
Trained batch 1019 batch loss 1.3086679 epoch total loss 1.28618419
Trained batch 1020 batch loss 1.21340573 epoch total loss 1.28611279
Trained batch 1021 batch loss 1.14417 epoch total loss 1.28597379
Trained batch 1022 batch loss 1.13802838 epoch total loss 1.28582907
Trained batch 1023 batch loss 1.22385585 epoch total loss 1.28576851
Trained batch 1024 batch loss 1.2455951 epoch total loss 1.28572929
Trained batch 1025 batch loss 1.26634645 epoch total loss 1.28571033
Trained batch 1026 batch loss 1.31262648 epoch total loss 1.28573656
Trained batch 1027 batch loss 1.28401256 epoch total loss 1.28573501
Trained batch 1028 batch loss 1.37983608 epoch total loss 1.28582656
Trained batch 1029 batch loss 1.37550664 epoch total loss 1.28591371
Trained batch 1030 batch loss 1.3574084 epoch total loss 1.28598309
Trained batch 1031 batch loss 1.22782731 epoch total loss 1.2859267
Trained batch 1032 batch loss 1.26428044 epoch total loss 1.28590572
Trained batch 1033 batch loss 1.35014653 epoch total loss 1.28596783
Trained batch 1034 batch loss 1.37240112 epoch total loss 1.28605151
Trained batch 1035 batch loss 1.28612781 epoch total loss 1.28605151
Trained batch 1036 batch loss 1.31483173 epoch total loss 1.28607929
Trained batch 1037 batch loss 1.46380782 epoch total loss 1.28625071
Trained batch 1038 batch loss 1.40448713 epoch total loss 1.28636467
Trained batch 1039 batch loss 1.3663 epoch total loss 1.28644168
Trained batch 1040 batch loss 1.23320627 epoch total loss 1.28639042
Trained batch 1041 batch loss 1.29798985 epoch total loss 1.28640163
Trained batch 1042 batch loss 1.23239744 epoch total loss 1.28634977
Trained batch 1043 batch loss 1.34197462 epoch total loss 1.28640306
Trained batch 1044 batch loss 1.20714116 epoch total loss 1.28632712
Trained batch 1045 batch loss 1.30015659 epoch total loss 1.28634036
Trained batch 1046 batch loss 1.40571988 epoch total loss 1.28645456
Trained batch 1047 batch loss 1.26620173 epoch total loss 1.28643525
Trained batch 1048 batch loss 1.27903914 epoch total loss 1.28642821
Trained batch 1049 batch loss 1.37963128 epoch total loss 1.28651702
Trained batch 1050 batch loss 1.30563378 epoch total loss 1.28653526
Trained batch 1051 batch loss 1.32004976 epoch total loss 1.28656721
Trained batch 1052 batch loss 1.35903382 epoch total loss 1.28663611
Trained batch 1053 batch loss 1.30773532 epoch total loss 1.28665614
Trained batch 1054 batch loss 1.34971952 epoch total loss 1.28671598
Trained batch 1055 batch loss 1.31769872 epoch total loss 1.28674531
Trained batch 1056 batch loss 1.19494414 epoch total loss 1.28665841
Trained batch 1057 batch loss 1.26113439 epoch total loss 1.28663421
Trained batch 1058 batch loss 1.29162025 epoch total loss 1.28663898
Trained batch 1059 batch loss 1.35427618 epoch total loss 1.28670287
Trained batch 1060 batch loss 1.23104167 epoch total loss 1.2866503
Trained batch 1061 batch loss 1.23815644 epoch total loss 1.28660464
Trained batch 1062 batch loss 1.19997811 epoch total loss 1.2865231
Trained batch 1063 batch loss 1.2240442 epoch total loss 1.28646421
Trained batch 1064 batch loss 1.25873172 epoch total loss 1.28643823
Trained batch 1065 batch loss 1.24880612 epoch total loss 1.28640282
Trained batch 1066 batch loss 1.35026574 epoch total loss 1.28646266
Trained batch 1067 batch loss 1.12970853 epoch total loss 1.28631592
Trained batch 1068 batch loss 1.19978559 epoch total loss 1.28623486
Trained batch 1069 batch loss 1.26261508 epoch total loss 1.2862128
Trained batch 1070 batch loss 1.24224079 epoch total loss 1.28617156
Trained batch 1071 batch loss 1.3819766 epoch total loss 1.28626108
Trained batch 1072 batch loss 1.13427269 epoch total loss 1.28611922
Trained batch 1073 batch loss 1.10074234 epoch total loss 1.28594649
Trained batch 1074 batch loss 1.17310178 epoch total loss 1.28584135
Trained batch 1075 batch loss 1.14605403 epoch total loss 1.28571129
Trained batch 1076 batch loss 1.17005074 epoch total loss 1.28560376
Trained batch 1077 batch loss 1.22576499 epoch total loss 1.28554821
Trained batch 1078 batch loss 1.32168746 epoch total loss 1.28558171
Trained batch 1079 batch loss 1.26673388 epoch total loss 1.28556418
Trained batch 1080 batch loss 1.34394836 epoch total loss 1.28561831
Trained batch 1081 batch loss 1.24724019 epoch total loss 1.28558278
Trained batch 1082 batch loss 1.36996508 epoch total loss 1.28566074
Trained batch 1083 batch loss 1.45672357 epoch total loss 1.2858187
Trained batch 1084 batch loss 1.46779 epoch total loss 1.28598654
Trained batch 1085 batch loss 1.27051628 epoch total loss 1.28597224
Trained batch 1086 batch loss 1.17971504 epoch total loss 1.28587437
Trained batch 1087 batch loss 1.31727099 epoch total loss 1.28590322
Trained batch 1088 batch loss 1.2480253 epoch total loss 1.28586853
Trained batch 1089 batch loss 1.12086129 epoch total loss 1.28571689
Trained batch 1090 batch loss 1.22699451 epoch total loss 1.28566313
Trained batch 1091 batch loss 1.17427635 epoch total loss 1.28556108
Trained batch 1092 batch loss 1.250126 epoch total loss 1.28552866
Trained batch 1093 batch loss 1.30372143 epoch total loss 1.28554523
Trained batch 1094 batch loss 1.22116601 epoch total loss 1.28548646
Trained batch 1095 batch loss 1.28544474 epoch total loss 1.28548634
Trained batch 1096 batch loss 1.31559682 epoch total loss 1.28551376
Trained batch 1097 batch loss 1.21949697 epoch total loss 1.28545356
Trained batch 1098 batch loss 1.27195728 epoch total loss 1.28544128
Trained batch 1099 batch loss 1.27588189 epoch total loss 1.28543258
Trained batch 1100 batch loss 1.27389812 epoch total loss 1.28542209
Trained batch 1101 batch loss 1.35030806 epoch total loss 1.2854811
Trained batch 1102 batch loss 1.33100736 epoch total loss 1.28552246
Trained batch 1103 batch loss 1.25885212 epoch total loss 1.28549838
Trained batch 1104 batch loss 1.24145508 epoch total loss 1.28545845
Trained batch 1105 batch loss 1.17414713 epoch total loss 1.28535771
Trained batch 1106 batch loss 1.30809331 epoch total loss 1.28537834
Trained batch 1107 batch loss 1.15674841 epoch total loss 1.28526211
Trained batch 1108 batch loss 1.34772992 epoch total loss 1.28531849
Trained batch 1109 batch loss 1.357149 epoch total loss 1.28538334
Trained batch 1110 batch loss 1.31512833 epoch total loss 1.28541017
Trained batch 1111 batch loss 1.51671982 epoch total loss 1.28561842
Trained batch 1112 batch loss 1.50584722 epoch total loss 1.28581643
Trained batch 1113 batch loss 1.33423555 epoch total loss 1.28586
Trained batch 1114 batch loss 1.18744028 epoch total loss 1.28577161
Trained batch 1115 batch loss 1.16062057 epoch total loss 1.28565943
Trained batch 1116 batch loss 1.0794456 epoch total loss 1.28547466
Trained batch 1117 batch loss 1.26108789 epoch total loss 1.28545284
Trained batch 1118 batch loss 1.11020315 epoch total loss 1.28529608
Trained batch 1119 batch loss 1.04738677 epoch total loss 1.28508353
Trained batch 1120 batch loss 1.04198575 epoch total loss 1.28486645
Trained batch 1121 batch loss 1.04756534 epoch total loss 1.28465474
Trained batch 1122 batch loss 1.11107051 epoch total loss 1.28450012
Trained batch 1123 batch loss 1.17942333 epoch total loss 1.28440654
Trained batch 1124 batch loss 1.30311632 epoch total loss 1.28442323
Trained batch 1125 batch loss 1.29449582 epoch total loss 1.28443217
Trained batch 1126 batch loss 1.33257449 epoch total loss 1.28447485
Trained batch 1127 batch loss 1.28060138 epoch total loss 1.28447151
Trained batch 1128 batch loss 1.13438809 epoch total loss 1.28433847
Trained batch 1129 batch loss 1.11996913 epoch total loss 1.28419292
Trained batch 1130 batch loss 1.03669965 epoch total loss 1.28397393
Trained batch 1131 batch loss 1.07768977 epoch total loss 1.28379142
Trained batch 1132 batch loss 1.26523399 epoch total loss 1.28377509
