INFO:tensorflow:Using MirroredStrategy with devices ('/job:localhost/replica:0/task:0/device:GPU:0',)
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
Start Simple Baseline training...
Start epoch 1 with learning rate 0.0003
/opt/conda/lib/python3.9/site-packages/tensorflow/python/data/ops/dataset_ops.py:374: UserWarning: To make it possible to preserve tf.data options across serialization boundaries, their implementation has moved to be part of the TensorFlow graph. As a consequence, the options value is in general no longer known at graph construction time. Invoking this method in graph mode retains the legacy behavior of the original implementation, but note that the returned value might not reflect the actual value of the options.
  warnings.warn("To make it possible to preserve tf.data options across "
Trained batch 4888 batch loss 1.1206435 epoch total loss 1.21523809
Trained batch 4889 batch loss 1.30685663 epoch total loss 1.21525681
Trained batch 4890 batch loss 1.20055449 epoch total loss 1.21525383
Trained batch 4891 batch loss 1.31849813 epoch total loss 1.21527493
Trained batch 4892 batch loss 1.15200388 epoch total loss 1.21526194
Trained batch 4893 batch loss 1.34973156 epoch total loss 1.21528947
Trained batch 4894 batch loss 1.23476171 epoch total loss 1.21529341
Trained batch 4895 batch loss 1.09486651 epoch total loss 1.21526873
Trained batch 4896 batch loss 1.28886914 epoch total loss 1.21528387
Trained batch 4897 batch loss 1.34122086 epoch total loss 1.21530962
Trained batch 4898 batch loss 1.34079099 epoch total loss 1.21533525
Trained batch 4899 batch loss 1.32841635 epoch total loss 1.21535838
Trained batch 4900 batch loss 1.1325295 epoch total loss 1.21534145
Trained batch 4901 batch loss 1.16329098 epoch total loss 1.21533072
Trained batch 4902 batch loss 1.12462687 epoch total loss 1.21531224
Trained batch 4903 batch loss 1.18260431 epoch total loss 1.21530557
Trained batch 4904 batch loss 1.21654868 epoch total loss 1.21530569
Trained batch 4905 batch loss 1.07628298 epoch total loss 1.21527743
Trained batch 4906 batch loss 1.25380647 epoch total loss 1.2152853
Trained batch 4907 batch loss 1.21424878 epoch total loss 1.21528506
Trained batch 4908 batch loss 1.55355442 epoch total loss 1.21535397
Trained batch 4909 batch loss 1.12977791 epoch total loss 1.21533656
Trained batch 4910 batch loss 1.27282166 epoch total loss 1.21534836
Trained batch 4911 batch loss 1.12133431 epoch total loss 1.21532917
Trained batch 4912 batch loss 1.31860304 epoch total loss 1.21535015
Trained batch 4913 batch loss 1.01476 epoch total loss 1.21530926
Trained batch 4914 batch loss 1.17934299 epoch total loss 1.21530187
Trained batch 4915 batch loss 1.15382504 epoch total loss 1.21528935
Trained batch 4916 batch loss 1.14864445 epoch total loss 1.21527576
Trained batch 4917 batch loss 1.20938683 epoch total loss 1.21527469
Trained batch 4918 batch loss 1.30025625 epoch total loss 1.21529198
Trained batch 4919 batch loss 1.28544378 epoch total loss 1.21530628
Trained batch 4920 batch loss 1.1255703 epoch total loss 1.21528792
Trained batch 4921 batch loss 1.25877404 epoch total loss 1.21529686
Trained batch 4922 batch loss 1.16244245 epoch total loss 1.21528614
Trained batch 4923 batch loss 1.27419591 epoch total loss 1.21529806
Trained batch 4924 batch loss 1.28309655 epoch total loss 1.21531188
Trained batch 4925 batch loss 1.26453555 epoch total loss 1.2153219
Trained batch 4926 batch loss 1.23205888 epoch total loss 1.21532524
Trained batch 4927 batch loss 1.12285733 epoch total loss 1.21530652
Trained batch 4928 batch loss 1.28770018 epoch total loss 1.21532118
Trained batch 4929 batch loss 1.14241958 epoch total loss 1.21530652
Trained batch 4930 batch loss 1.2633028 epoch total loss 1.21531618
Trained batch 4931 batch loss 1.27870202 epoch total loss 1.21532905
Trained batch 4932 batch loss 1.21381903 epoch total loss 1.21532881
Trained batch 4933 batch loss 1.16140079 epoch total loss 1.21531785
Trained batch 4934 batch loss 1.20354974 epoch total loss 1.21531546
Trained batch 4935 batch loss 1.1973983 epoch total loss 1.21531188
Trained batch 4936 batch loss 1.29325771 epoch total loss 1.21532762
Trained batch 4937 batch loss 1.21370173 epoch total loss 1.21532738
Trained batch 4938 batch loss 1.35526454 epoch total loss 1.21535575
Trained batch 4939 batch loss 1.43202567 epoch total loss 1.21539962
Trained batch 4940 batch loss 1.25999701 epoch total loss 1.21540868
Trained batch 4941 batch loss 1.11462677 epoch total loss 1.2153883
Trained batch 4942 batch loss 1.29460812 epoch total loss 1.21540427
Trained batch 4943 batch loss 1.08072209 epoch total loss 1.21537697
Trained batch 4944 batch loss 1.26857865 epoch total loss 1.2153877
Trained batch 4945 batch loss 1.24626517 epoch total loss 1.2153939
Trained batch 4946 batch loss 1.31370211 epoch total loss 1.21541381
Trained batch 4947 batch loss 1.49180734 epoch total loss 1.2154696
Trained batch 4948 batch loss 1.45213282 epoch total loss 1.2155174
Trained batch 4949 batch loss 1.32686973 epoch total loss 1.21553993
Trained batch 4950 batch loss 1.30660844 epoch total loss 1.21555829
Trained batch 4951 batch loss 1.44984782 epoch total loss 1.21560562
Trained batch 4952 batch loss 1.31826174 epoch total loss 1.21562636
Trained batch 4953 batch loss 1.27958083 epoch total loss 1.21563935
Trained batch 4954 batch loss 1.15191925 epoch total loss 1.21562648
Trained batch 4955 batch loss 1.08077884 epoch total loss 1.21559918
Trained batch 4956 batch loss 1.2231307 epoch total loss 1.21560073
Trained batch 4957 batch loss 0.883873463 epoch total loss 1.21553373
Trained batch 4958 batch loss 1.13503432 epoch total loss 1.21551752
Trained batch 4959 batch loss 0.924478471 epoch total loss 1.21545887
Trained batch 4960 batch loss 0.824067593 epoch total loss 1.21538
Trained batch 4961 batch loss 0.93115896 epoch total loss 1.21532273
Trained batch 4962 batch loss 1.07050061 epoch total loss 1.21529341
Trained batch 4963 batch loss 1.17510223 epoch total loss 1.21528542
Trained batch 4964 batch loss 1.27895081 epoch total loss 1.21529818
Trained batch 4965 batch loss 1.10266948 epoch total loss 1.21527553
Trained batch 4966 batch loss 1.25397515 epoch total loss 1.21528327
Trained batch 4967 batch loss 1.11626053 epoch total loss 1.21526337
Trained batch 4968 batch loss 1.01809669 epoch total loss 1.21522367
Trained batch 4969 batch loss 0.997587919 epoch total loss 1.2151798
Trained batch 4970 batch loss 1.0743072 epoch total loss 1.21515143
Trained batch 4971 batch loss 1.13176203 epoch total loss 1.21513474
Trained batch 4972 batch loss 1.15556502 epoch total loss 1.2151227
Trained batch 4973 batch loss 1.08140349 epoch total loss 1.21509588
Trained batch 4974 batch loss 1.20269108 epoch total loss 1.21509337
Trained batch 4975 batch loss 1.13192153 epoch total loss 1.21507668
Trained batch 4976 batch loss 1.01699924 epoch total loss 1.21503687
Trained batch 4977 batch loss 1.24520707 epoch total loss 1.21504295
Trained batch 4978 batch loss 1.13366473 epoch total loss 1.21502662
Trained batch 4979 batch loss 1.31657147 epoch total loss 1.215047
Trained batch 4980 batch loss 1.43223453 epoch total loss 1.21509051
Trained batch 4981 batch loss 1.26352692 epoch total loss 1.21510029
Trained batch 4982 batch loss 1.37940657 epoch total loss 1.21513331
Trained batch 4983 batch loss 1.33122182 epoch total loss 1.21515656
Trained batch 4984 batch loss 0.975715041 epoch total loss 1.21510851
Trained batch 4985 batch loss 0.992566288 epoch total loss 1.21506381
Trained batch 4986 batch loss 1.02320552 epoch total loss 1.21502542
Trained batch 4987 batch loss 1.1487999 epoch total loss 1.21501219
Trained batch 4988 batch loss 1.38205636 epoch total loss 1.21504557
Trained batch 4989 batch loss 1.22935021 epoch total loss 1.21504855
Trained batch 4990 batch loss 1.27016866 epoch total loss 1.21505952
Trained batch 4991 batch loss 1.35923648 epoch total loss 1.21508849
Trained batch 4992 batch loss 1.3853507 epoch total loss 1.21512246
Trained batch 4993 batch loss 1.3450743 epoch total loss 1.21514857
Trained batch 4994 batch loss 1.15924263 epoch total loss 1.21513736
Trained batch 4995 batch loss 1.1929214 epoch total loss 1.21513295
Trained batch 4996 batch loss 1.19343174 epoch total loss 1.21512854
Trained batch 4997 batch loss 1.3772223 epoch total loss 1.21516109
Trained batch 4998 batch loss 1.38444471 epoch total loss 1.21519482
Trained batch 4999 batch loss 1.49122751 epoch total loss 1.21525013
Trained batch 5000 batch loss 1.44853759 epoch total loss 1.21529675
Trained batch 5001 batch loss 1.51244164 epoch total loss 1.21535611
Trained batch 5002 batch loss 1.63574898 epoch total loss 1.21544015
Trained batch 5003 batch loss 1.36017251 epoch total loss 1.21546912
Trained batch 5004 batch loss 1.54481578 epoch total loss 1.21553504
Trained batch 5005 batch loss 1.2122376 epoch total loss 1.21553433
Trained batch 5006 batch loss 1.50656092 epoch total loss 1.2155925
Trained batch 5007 batch loss 1.58865166 epoch total loss 1.21566701
Trained batch 5008 batch loss 1.37037873 epoch total loss 1.215698
Trained batch 5009 batch loss 1.34734941 epoch total loss 1.21572423
Trained batch 5010 batch loss 1.0889467 epoch total loss 1.21569884
Trained batch 5011 batch loss 1.1610744 epoch total loss 1.21568799
Trained batch 5012 batch loss 1.0400902 epoch total loss 1.21565294
Trained batch 5013 batch loss 0.982222438 epoch total loss 1.21560645
Trained batch 5014 batch loss 1.06995082 epoch total loss 1.21557736
Trained batch 5015 batch loss 0.966164768 epoch total loss 1.21552765
Trained batch 5016 batch loss 0.978158 epoch total loss 1.21548033
Trained batch 5017 batch loss 0.849447131 epoch total loss 1.21540737
Trained batch 5018 batch loss 1.28732347 epoch total loss 1.21542168
Trained batch 5019 batch loss 1.54448986 epoch total loss 1.21548724
Trained batch 5020 batch loss 1.32631302 epoch total loss 1.2155093
Trained batch 5021 batch loss 1.38468671 epoch total loss 1.21554291
Trained batch 5022 batch loss 1.44142079 epoch total loss 1.21558797
Trained batch 5023 batch loss 1.33309674 epoch total loss 1.21561134
Trained batch 5024 batch loss 1.47708368 epoch total loss 1.21566331
Trained batch 5025 batch loss 1.54520726 epoch total loss 1.215729
Trained batch 5026 batch loss 1.28934264 epoch total loss 1.21574366
Trained batch 5027 batch loss 1.31534827 epoch total loss 1.21576345
Trained batch 5028 batch loss 1.27188146 epoch total loss 1.21577466
Trained batch 5029 batch loss 1.34841192 epoch total loss 1.21580112
Trained batch 5030 batch loss 1.23177505 epoch total loss 1.21580434
Trained batch 5031 batch loss 1.28686225 epoch total loss 1.21581841
Trained batch 5032 batch loss 1.36741066 epoch total loss 1.21584845
Trained batch 5033 batch loss 1.406322 epoch total loss 1.21588624
Trained batch 5034 batch loss 1.43449759 epoch total loss 1.21592975
Trained batch 5035 batch loss 1.48625088 epoch total loss 1.21598339
Trained batch 5036 batch loss 1.27391946 epoch total loss 1.21599495
Trained batch 5037 batch loss 1.31196785 epoch total loss 1.21601403
Trained batch 5038 batch loss 1.31752229 epoch total loss 1.21603417
Trained batch 5039 batch loss 1.30823076 epoch total loss 1.21605241
Trained batch 5040 batch loss 1.08906817 epoch total loss 1.21602714
Trained batch 5041 batch loss 1.17403126 epoch total loss 1.2160188
Trained batch 5042 batch loss 1.28574634 epoch total loss 1.21603262
Trained batch 5043 batch loss 1.33225965 epoch total loss 1.21605563
Trained batch 5044 batch loss 1.45131946 epoch total loss 1.21610224
Trained batch 5045 batch loss 1.19110298 epoch total loss 1.21609724
Trained batch 5046 batch loss 0.984433413 epoch total loss 1.21605134
Trained batch 5047 batch loss 1.0386138 epoch total loss 1.21601617
Trained batch 5048 batch loss 1.08547568 epoch total loss 1.2159903
Trained batch 5049 batch loss 1.0671016 epoch total loss 1.21596074
Trained batch 5050 batch loss 1.16080952 epoch total loss 1.21594977
Trained batch 5051 batch loss 1.38533759 epoch total loss 1.21598327
Trained batch 5052 batch loss 1.16436 epoch total loss 1.21597314
Trained batch 5053 batch loss 1.03807569 epoch total loss 1.21593797
Trained batch 5054 batch loss 1.36106896 epoch total loss 1.21596658
Trained batch 5055 batch loss 1.2446636 epoch total loss 1.2159723
Trained batch 5056 batch loss 1.22289646 epoch total loss 1.21597362
Trained batch 5057 batch loss 1.3646462 epoch total loss 1.21600294
Trained batch 5058 batch loss 1.26580572 epoch total loss 1.21601284
Trained batch 5059 batch loss 1.21156645 epoch total loss 1.21601188
Trained batch 5060 batch loss 1.11398172 epoch total loss 1.21599174
Trained batch 5061 batch loss 0.938103795 epoch total loss 1.21593678
Trained batch 5062 batch loss 1.01055837 epoch total loss 1.21589625
Trained batch 5063 batch loss 1.04112124 epoch total loss 1.21586168
Trained batch 5064 batch loss 0.986538529 epoch total loss 1.21581638
Trained batch 5065 batch loss 0.960386276 epoch total loss 1.21576595
Trained batch 5066 batch loss 1.03832269 epoch total loss 1.21573091
Trained batch 5067 batch loss 0.835570753 epoch total loss 1.2156558
Trained batch 5068 batch loss 1.02413523 epoch total loss 1.21561801
Trained batch 5069 batch loss 0.888660371 epoch total loss 1.21555352
Trained batch 5070 batch loss 0.927199 epoch total loss 1.21549666
Trained batch 5071 batch loss 1.15079331 epoch total loss 1.2154839
Trained batch 5072 batch loss 0.991919518 epoch total loss 1.2154398
Trained batch 5073 batch loss 1.13177538 epoch total loss 1.21542323
Trained batch 5074 batch loss 1.36792326 epoch total loss 1.21545339
Trained batch 5075 batch loss 1.26617861 epoch total loss 1.2154634
Trained batch 5076 batch loss 1.08720982 epoch total loss 1.21543813
Trained batch 5077 batch loss 1.33246958 epoch total loss 1.21546113
Trained batch 5078 batch loss 1.1277529 epoch total loss 1.21544397
Trained batch 5079 batch loss 0.921061456 epoch total loss 1.21538591
Trained batch 5080 batch loss 0.985425 epoch total loss 1.21534073
Trained batch 5081 batch loss 0.972284436 epoch total loss 1.21529281
Trained batch 5082 batch loss 1.05221438 epoch total loss 1.21526074
Trained batch 5083 batch loss 1.00804794 epoch total loss 1.21522
Trained batch 5084 batch loss 1.26627767 epoch total loss 1.21523
Trained batch 5085 batch loss 1.20124769 epoch total loss 1.21522713
Trained batch 5086 batch loss 1.19311905 epoch total loss 1.21522284
Trained batch 5087 batch loss 1.24189281 epoch total loss 1.21522808
Trained batch 5088 batch loss 1.15682459 epoch total loss 1.21521664
Trained batch 5089 batch loss 1.27111912 epoch total loss 1.21522748
Trained batch 5090 batch loss 1.08499575 epoch total loss 1.21520197
Trained batch 5091 batch loss 1.22418475 epoch total loss 1.21520376
Trained batch 5092 batch loss 1.21930099 epoch total loss 1.21520448
Trained batch 5093 batch loss 1.24083376 epoch total loss 1.21520948
Trained batch 5094 batch loss 1.28764379 epoch total loss 1.21522367
Trained batch 5095 batch loss 1.22626591 epoch total loss 1.21522582
Trained batch 5096 batch loss 1.49628353 epoch total loss 1.21528101
Trained batch 5097 batch loss 0.983735442 epoch total loss 1.21523559
Trained batch 5098 batch loss 0.958196 epoch total loss 1.21518517
Trained batch 5099 batch loss 1.1304493 epoch total loss 1.21516848
Trained batch 5100 batch loss 1.09401298 epoch total loss 1.21514475
Trained batch 5101 batch loss 1.11318278 epoch total loss 1.21512485
Trained batch 5102 batch loss 1.07877159 epoch total loss 1.21509802
Trained batch 5103 batch loss 0.991246462 epoch total loss 1.21505415
Trained batch 5104 batch loss 1.00910294 epoch total loss 1.21501386
Trained batch 5105 batch loss 1.45606494 epoch total loss 1.21506107
Trained batch 5106 batch loss 1.30521345 epoch total loss 1.21507871
Trained batch 5107 batch loss 1.23440802 epoch total loss 1.21508253
Trained batch 5108 batch loss 1.49950671 epoch total loss 1.2151382
Trained batch 5109 batch loss 1.34619904 epoch total loss 1.21516383
Trained batch 5110 batch loss 1.45357084 epoch total loss 1.21521044
Trained batch 5111 batch loss 1.27671051 epoch total loss 1.2152226
Trained batch 5112 batch loss 1.26719379 epoch total loss 1.21523273
Trained batch 5113 batch loss 1.44396257 epoch total loss 1.21527743
Trained batch 5114 batch loss 1.139884 epoch total loss 1.21526265
Trained batch 5115 batch loss 1.18124747 epoch total loss 1.21525598
Trained batch 5116 batch loss 1.26702428 epoch total loss 1.21526611
Trained batch 5117 batch loss 1.14873 epoch total loss 1.21525311
Trained batch 5118 batch loss 1.15022635 epoch total loss 1.21524048
Trained batch 5119 batch loss 1.08457947 epoch total loss 1.21521485
Trained batch 5120 batch loss 1.15011692 epoch total loss 1.21520209
Trained batch 5121 batch loss 1.16023648 epoch total loss 1.21519136
Trained batch 5122 batch loss 1.11190748 epoch total loss 1.21517122
Trained batch 5123 batch loss 1.31158137 epoch total loss 1.21519
Trained batch 5124 batch loss 1.29961705 epoch total loss 1.2152065
Trained batch 5125 batch loss 1.11141038 epoch total loss 1.21518624
Trained batch 5126 batch loss 1.37702799 epoch total loss 1.21521783
Trained batch 5127 batch loss 1.30250382 epoch total loss 1.21523488
Trained batch 5128 batch loss 1.17169595 epoch total loss 1.21522641
Trained batch 5129 batch loss 1.32881916 epoch total loss 1.21524858
Trained batch 5130 batch loss 1.36202168 epoch total loss 1.21527708
Trained batch 5131 batch loss 1.27676606 epoch total loss 1.21528912
Trained batch 5132 batch loss 1.21648669 epoch total loss 1.21528935
Trained batch 5133 batch loss 1.32052016 epoch total loss 1.21530974
Trained batch 5134 batch loss 1.1013124 epoch total loss 1.21528757
Trained batch 5135 batch loss 1.18964553 epoch total loss 1.21528244
Trained batch 5136 batch loss 1.46286976 epoch total loss 1.21533072
Trained batch 5137 batch loss 1.46298933 epoch total loss 1.21537888
Trained batch 5138 batch loss 1.66510928 epoch total loss 1.21546638
Trained batch 5139 batch loss 1.55716801 epoch total loss 1.2155329
Trained batch 5140 batch loss 1.46073222 epoch total loss 1.21558058
Trained batch 5141 batch loss 1.34404624 epoch total loss 1.21560562
Trained batch 5142 batch loss 1.29835761 epoch total loss 1.21562171
Trained batch 5143 batch loss 1.53841472 epoch total loss 1.21568453
Trained batch 5144 batch loss 1.47421432 epoch total loss 1.21573484
Trained batch 5145 batch loss 1.10626209 epoch total loss 1.2157135
Trained batch 5146 batch loss 1.0641793 epoch total loss 1.21568406
Trained batch 5147 batch loss 1.1375258 epoch total loss 1.21566892
Trained batch 5148 batch loss 1.2416451 epoch total loss 1.21567392
Trained batch 5149 batch loss 1.15468764 epoch total loss 1.21566212
Trained batch 5150 batch loss 1.18859804 epoch total loss 1.21565688
Trained batch 5151 batch loss 1.21892619 epoch total loss 1.21565747
Trained batch 5152 batch loss 1.1557703 epoch total loss 1.21564579
Trained batch 5153 batch loss 1.07384956 epoch total loss 1.21561825
Trained batch 5154 batch loss 0.992074847 epoch total loss 1.21557498
Trained batch 5155 batch loss 0.855450213 epoch total loss 1.21550512
Trained batch 5156 batch loss 1.00253046 epoch total loss 1.21546376
Trained batch 5157 batch loss 0.850876212 epoch total loss 1.21539307
Trained batch 5158 batch loss 0.74059689 epoch total loss 1.21530104
Trained batch 5159 batch loss 0.883328795 epoch total loss 1.21523666
Trained batch 5160 batch loss 0.923599839 epoch total loss 1.21518028
Trained batch 5161 batch loss 1.17826855 epoch total loss 1.21517313
Trained batch 5162 batch loss 1.35426807 epoch total loss 1.21520007
Trained batch 5163 batch loss 1.09425044 epoch total loss 1.2151767
Trained batch 5164 batch loss 1.17178881 epoch total loss 1.21516824
Trained batch 5165 batch loss 1.42924619 epoch total loss 1.21520972
Trained batch 5166 batch loss 1.27037334 epoch total loss 1.21522045
Trained batch 5167 batch loss 1.1044395 epoch total loss 1.21519899
Trained batch 5168 batch loss 0.916420937 epoch total loss 1.21514118
Trained batch 5169 batch loss 0.811521947 epoch total loss 1.2150631
Trained batch 5170 batch loss 0.769197226 epoch total loss 1.21497679
Trained batch 5171 batch loss 0.875568688 epoch total loss 1.21491122
Trained batch 5172 batch loss 0.808082 epoch total loss 1.21483254
Trained batch 5173 batch loss 0.839292705 epoch total loss 1.21476
Trained batch 5174 batch loss 0.822215557 epoch total loss 1.21468413
Trained batch 5175 batch loss 1.08699226 epoch total loss 1.21465933
Trained batch 5176 batch loss 0.830266118 epoch total loss 1.21458507
Trained batch 5177 batch loss 0.949363589 epoch total loss 1.21453381
Trained batch 5178 batch loss 0.96434468 epoch total loss 1.21448553
Trained batch 5179 batch loss 1.0119282 epoch total loss 1.21444631
Trained batch 5180 batch loss 0.930337667 epoch total loss 1.21439147
Trained batch 5181 batch loss 0.998379469 epoch total loss 1.21434987
Trained batch 5182 batch loss 1.28225088 epoch total loss 1.21436286
Trained batch 5183 batch loss 1.07287979 epoch total loss 1.21433556
Trained batch 5184 batch loss 1.11712539 epoch total loss 1.21431684
Trained batch 5185 batch loss 1.11648262 epoch total loss 1.21429801
Trained batch 5186 batch loss 1.37433803 epoch total loss 1.21432889
Trained batch 5187 batch loss 1.22386408 epoch total loss 1.21433067
Trained batch 5188 batch loss 1.14046264 epoch total loss 1.21431649
Trained batch 5189 batch loss 1.09755874 epoch total loss 1.21429408
Trained batch 5190 batch loss 1.14032221 epoch total loss 1.21427977
Trained batch 5191 batch loss 1.37457979 epoch total loss 1.21431065
Trained batch 5192 batch loss 1.4479661 epoch total loss 1.21435559
Trained batch 5193 batch loss 1.23850083 epoch total loss 1.21436012
Trained batch 5194 batch loss 1.25188076 epoch total loss 1.21436739
Trained batch 5195 batch loss 1.28239417 epoch total loss 1.2143805
Trained batch 5196 batch loss 1.07563233 epoch total loss 1.2143538
Trained batch 5197 batch loss 1.31671143 epoch total loss 1.21437347
Trained batch 5198 batch loss 1.1143285 epoch total loss 1.21435428
Trained batch 5199 batch loss 1.39475882 epoch total loss 1.21438885
Trained batch 5200 batch loss 1.28925037 epoch total loss 1.21440327
Trained batch 5201 batch loss 1.15430641 epoch total loss 1.21439171
Trained batch 5202 batch loss 1.45033455 epoch total loss 1.21443701
Trained batch 5203 batch loss 1.35296643 epoch total loss 1.21446371
Trained batch 5204 batch loss 1.29749823 epoch total loss 1.21447957
Trained batch 5205 batch loss 1.24395585 epoch total loss 1.21448529
Trained batch 5206 batch loss 1.21748972 epoch total loss 1.21448588
Trained batch 5207 batch loss 1.06874156 epoch total loss 1.21445787
Trained batch 5208 batch loss 1.15736151 epoch total loss 1.2144469
Trained batch 5209 batch loss 1.24491715 epoch total loss 1.21445274
Trained batch 5210 batch loss 1.13042378 epoch total loss 1.21443665
Trained batch 5211 batch loss 1.01478338 epoch total loss 1.21439826
Trained batch 5212 batch loss 1.04964328 epoch total loss 1.21436667
Trained batch 5213 batch loss 1.18946958 epoch total loss 1.21436191
Trained batch 5214 batch loss 1.18167889 epoch total loss 1.21435571
Trained batch 5215 batch loss 1.21817899 epoch total loss 1.21435642
Trained batch 5216 batch loss 1.26545107 epoch total loss 1.2143662
Trained batch 5217 batch loss 1.19278288 epoch total loss 1.21436214
Trained batch 5218 batch loss 1.06031919 epoch total loss 1.21433258
Trained batch 5219 batch loss 1.20555913 epoch total loss 1.21433091
Trained batch 5220 batch loss 1.17314959 epoch total loss 1.21432316
Trained batch 5221 batch loss 1.14644516 epoch total loss 1.21431017
Trained batch 5222 batch loss 1.19517386 epoch total loss 1.21430647
Trained batch 5223 batch loss 1.28323197 epoch total loss 1.21431971
Trained batch 5224 batch loss 1.24442101 epoch total loss 1.21432543
Trained batch 5225 batch loss 1.3081001 epoch total loss 1.21434343
Trained batch 5226 batch loss 1.21933615 epoch total loss 1.21434438
Trained batch 5227 batch loss 1.34467816 epoch total loss 1.2143693
Trained batch 5228 batch loss 1.20318305 epoch total loss 1.21436715
Trained batch 5229 batch loss 1.27504921 epoch total loss 1.21437871
Trained batch 5230 batch loss 1.30744016 epoch total loss 1.2143966
Trained batch 5231 batch loss 1.32644141 epoch total loss 1.21441805
Trained batch 5232 batch loss 1.23233485 epoch total loss 1.21442139
Trained batch 5233 batch loss 1.06392646 epoch total loss 1.21439266
Trained batch 5234 batch loss 1.16374075 epoch total loss 1.21438301
Trained batch 5235 batch loss 1.33688831 epoch total loss 1.21440637
Trained batch 5236 batch loss 1.29354596 epoch total loss 1.21442151
Trained batch 5237 batch loss 1.17143869 epoch total loss 1.21441329
Trained batch 5238 batch loss 1.16835117 epoch total loss 1.21440446
Trained batch 5239 batch loss 1.48141146 epoch total loss 1.21445549
Trained batch 5240 batch loss 1.5641011 epoch total loss 1.21452212
Trained batch 5241 batch loss 1.18302739 epoch total loss 1.21451616
Trained batch 5242 batch loss 1.22625661 epoch total loss 1.21451843
Trained batch 5243 batch loss 1.29710436 epoch total loss 1.21453404
Trained batch 5244 batch loss 1.15008 epoch total loss 1.21452177
Trained batch 5245 batch loss 1.32209563 epoch total loss 1.21454227
Trained batch 5246 batch loss 1.21490741 epoch total loss 1.21454239
Trained batch 5247 batch loss 1.35340977 epoch total loss 1.21456885
Trained batch 5248 batch loss 1.42069638 epoch total loss 1.21460819
Trained batch 5249 batch loss 1.37967706 epoch total loss 1.21463966
Trained batch 5250 batch loss 1.41552985 epoch total loss 1.21467793
Trained batch 5251 batch loss 1.20450687 epoch total loss 1.21467602
Trained batch 5252 batch loss 1.11499906 epoch total loss 1.21465707
Trained batch 5253 batch loss 1.06127048 epoch total loss 1.21462786
Trained batch 5254 batch loss 1.19066811 epoch total loss 1.21462321
Trained batch 5255 batch loss 1.18692052 epoch total loss 1.21461797
Trained batch 5256 batch loss 1.2985754 epoch total loss 1.21463394
Trained batch 5257 batch loss 1.05453587 epoch total loss 1.21460342
Trained batch 5258 batch loss 1.09693098 epoch total loss 1.21458113
Trained batch 5259 batch loss 1.09175062 epoch total loss 1.21455777
Trained batch 5260 batch loss 1.12673855 epoch total loss 1.21454108
Trained batch 5261 batch loss 1.01371634 epoch total loss 1.21450293
Trained batch 5262 batch loss 1.04510021 epoch total loss 1.21447074
Trained batch 5263 batch loss 1.08253717 epoch total loss 1.21444559
Trained batch 5264 batch loss 1.34713268 epoch total loss 1.21447086
Trained batch 5265 batch loss 1.27841353 epoch total loss 1.21448302
Trained batch 5266 batch loss 1.31175983 epoch total loss 1.21450138
Trained batch 5267 batch loss 1.35317373 epoch total loss 1.21452773
Trained batch 5268 batch loss 1.2279923 epoch total loss 1.21453023
Trained batch 5269 batch loss 0.99277252 epoch total loss 1.21448815
Trained batch 5270 batch loss 1.06552029 epoch total loss 1.2144599
Trained batch 5271 batch loss 1.37107062 epoch total loss 1.21448958
Trained batch 5272 batch loss 1.3832171 epoch total loss 1.21452165
Trained batch 5273 batch loss 1.55628562 epoch total loss 1.21458638
Trained batch 5274 batch loss 1.46482062 epoch total loss 1.21463382
Trained batch 5275 batch loss 1.34823179 epoch total loss 1.21465921
Trained batch 5276 batch loss 1.27888334 epoch total loss 1.21467137
Trained batch 5277 batch loss 1.36150479 epoch total loss 1.21469915
Trained batch 5278 batch loss 1.25802684 epoch total loss 1.21470726
Trained batch 5279 batch loss 1.31897902 epoch total loss 1.21472704
Trained batch 5280 batch loss 1.26254904 epoch total loss 1.2147361
Trained batch 5281 batch loss 1.37670958 epoch total loss 1.21476686
